,longueur,v_longueur,largeur,v_largeur,r,v,b,v_rvb,sucre,v_sucre,eau,v_eau,fibres,v_fibre
pomme68,10.914279281439807,3.0,10.70664313182551,52.0,138.04605646347244,66.15579509617436,88.09995424058728,50.0,1.70843527294807,1.5,89.18644309059123,3.0,1.708865655975884,1.0
pomme69,9.66509633805371,3.0,38.292184091997555,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme70,8.0,3.0,8.0,52.0,185.93068604077,33.57915600628693,34.16866355988739,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme71,7.346183918991651,3.0,8.421522267339233,52.0,229.41399021252704,11.032372298452412,18.084425458436662,50.0,-2.2451163179072933,1.5,89.27574549573679,3.0,1.4338588652720639,1.0
pomme72,7.452093109928267,3.0,79.00697820546748,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme73,8.0,3.0,8.0,52.0,231.89126212704323,71.6496355360928,85.75957646221903,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme74,5.816755756798443,3.0,8.648793729472622,52.0,224.25785102177042,-4.468186030471564,54.86698093529766,50.0,1.7089150267554138,1.5,87.15534218561996,3.0,1.579212141638162,1.0
pomme75,12.045564956384728,3.0,40.6156467811914,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme76,8.0,3.0,8.0,52.0,163.47412527341854,-76.02884039523009,1.0688643045955857,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme77,1.2014340831795245,3.0,10.644911755973485,52.0,187.68427297136165,34.202976210608014,3.1870458033730102,50.0,2.5017453388996427,1.5,89.53344371878846,3.0,1.3715991938801988,1.0
pomme78,5.570395338720712,3.0,8.114958736378588,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme79,8.0,3.0,8.0,52.0,160.15801256554414,55.67855379799643,-73.19320102466712,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme80,5.747014261506514,3.0,6.0730321405001515,52.0,164.31524666496733,31.188394059016126,36.68764922622191,50.0,1.1917728041024356,1.5,87.07145206252818,3.0,2.43999146553457,1.0
pomme81,6.977991881314799,3.0,-26.310567481957747,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme82,8.0,3.0,8.0,52.0,255.24338185565404,-30.98604110142746,122.12972447131018,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme83,6.749635198916883,3.0,10.340633160629052,52.0,154.61157302604732,-0.11069424135559558,69.84101012373631,50.0,2.04502872028376,1.5,84.2193729163146,3.0,0.5598749221129885,1.0
pomme84,12.655153222878498,3.0,56.60275685822236,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme85,8.0,3.0,8.0,52.0,198.47147862210866,-0.18140044995858062,-50.01154604790827,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme86,8.380967668803434,3.0,6.31587140786632,52.0,151.69729881670236,122.48581354172697,137.89497705077113,50.0,1.8490990716204894,1.5,86.11676452047516,3.0,0.7525376700359024,1.0
pomme87,4.8894282248675776,3.0,14.726180838162138,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme88,8.0,3.0,8.0,52.0,159.17858718048615,37.43896396074048,37.88573726971221,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme89,8.612444022124377,3.0,9.54590422340696,52.0,231.6857531755057,53.95401986603821,19.861900221061525,50.0,0.5437099918242864,1.5,82.1212628300714,3.0,1.3731092116475327,1.0
pomme90,5.10387493736204,3.0,48.44632391998718,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme91,8.0,3.0,8.0,52.0,216.8146808776883,-3.852993191999566,17.591661987153156,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme92,6.403286698401099,3.0,8.763951669214602,52.0,130.897354924088,-11.196033367123107,73.97991399106812,50.0,0.09695419611683342,1.5,87.45704795697434,3.0,0.40076731377130514,1.0
pomme93,4.490256663802235,3.0,-35.57359558473421,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme94,8.0,3.0,8.0,52.0,227.44034496253684,16.570606235398795,22.005765053006375,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme95,7.3988673407893,3.0,2.29436657432736,52.0,198.8567813596995,113.88626181145031,80.63878810994123,50.0,3.594962962902706,1.5,83.62162319081848,3.0,1.2515413334204644,1.0
pomme96,4.502843866211145,3.0,-3.251359210996151,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme97,8.0,3.0,8.0,52.0,155.0475063976976,26.18392297188312,101.25777779693678,50.0,1.5,1.5,85.0,3.0,1.4,1.0
pomme98,4.85212722597952,3.0,5.46526068087425,52.0,192.62173189179157,85.30586941036157,35.94229220017798,50.0,-0.34038191281159813,1.5,81.53478674965379,3.0,0.9389022859076881,1.0
pomme99,7.284990001047786,3.0,11.111525705836723,52.0,201.0,36.0,40.0,50.0,1.5,1.5,85.0,3.0,1.4,1.0
carotte0,10.29493820312078,7.0,-273.9788604133566,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte1,15.0,7.0,3.0,244.0,99.42784146237427,18.816318161766468,8.639069388050427,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte2,1.5491329083732843,7.0,2.0362962525417627,244.0,106.01766128382859,29.306872851947134,8.346903378700558,4.0,1.6341292271186552,1.0,92.97242703278894,3.0,2.6280971605235472,0.6
carotte3,3.6265083397579385,7.0,10.860813759678813,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte4,15.0,7.0,3.0,244.0,103.46981387108545,29.980666371356826,5.2085985282754255,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte5,7.9757990129522724,7.0,9.904086743682157,244.0,102.11680769987191,23.534273828503572,14.903630563815813,4.0,2.6701217167638878,1.0,92.5475025006344,3.0,3.035349836311834,0.6
carotte6,5.389182161440347,7.0,247.24298760159047,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte7,15.0,7.0,3.0,244.0,104.10026765361998,34.93607226632115,11.099863505844054,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte8,9.731128896360163,7.0,-0.9760205937512971,244.0,102.05442445044083,19.383032229093054,9.100502472706683,4.0,0.07106703584416274,1.0,94.89293589057962,3.0,2.939649487441414,0.6
carotte9,10.723691714974963,7.0,-129.99333647291326,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte10,15.0,7.0,3.0,244.0,97.37502824691785,25.68974978062817,7.989885026218618,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte11,15.597093511429613,7.0,8.71428933595247,244.0,102.12521907584058,29.5080916724088,5.839043223191712,4.0,1.2863884588361056,1.0,94.83386635462409,3.0,3.723678391776708,0.6
carotte12,19.05592857915292,7.0,-296.8363631642077,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte13,15.0,7.0,3.0,244.0,103.1222290605789,10.90094325137374,7.211083372108037,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte14,9.337019936071911,7.0,8.436025437988011,244.0,97.89230131939927,34.34729346627694,18.91985758948384,4.0,2.4985936943242697,1.0,93.12729665073327,3.0,2.467689491989933,0.6
carotte15,9.59078351093212,7.0,-442.08315807702905,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte16,15.0,7.0,3.0,244.0,97.45266989375153,29.155404812721248,12.780273517485885,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte17,11.547224073457084,7.0,5.428524690853689,244.0,103.03454700198706,27.5389486757455,8.174572137844857,4.0,2.430184596723622,1.0,89.24250195650552,3.0,1.9669665143862476,0.6
carotte18,11.854046730232163,7.0,547.0542243102492,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte19,15.0,7.0,3.0,244.0,106.03495233748241,22.79318302263007,4.213029588083751,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte20,15.347764952048134,7.0,-7.974170898860894,244.0,95.78499164668041,26.69413514738544,8.309425864060577,4.0,-0.7774804895064122,1.0,84.09343708843896,3.0,2.2055897172406413,0.6
carotte21,27.312170416412506,7.0,214.8267322465665,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte22,15.0,7.0,3.0,244.0,106.09947084248645,28.827950535806767,11.372846607680659,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte23,17.691256767625696,7.0,5.70834368319645,244.0,102.98636269670264,29.95343328173781,14.693803136778099,4.0,0.9336916107222099,1.0,92.28519773538264,3.0,2.7631143870454986,0.6
carotte24,26.983852275104876,7.0,715.0348305876263,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte25,15.0,7.0,3.0,244.0,99.49867813632302,34.35256871922735,12.4173105768909,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte26,12.555852354851039,7.0,1.1768809127404005,244.0,101.9129624948121,23.475271642069007,16.04411767449559,4.0,2.625806320558284,1.0,84.60809773490867,3.0,2.5059270668581433,0.6
carotte27,15.36974975285413,7.0,55.431766021783055,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte28,15.0,7.0,3.0,244.0,99.80206967014253,28.995662986763126,12.240593495794405,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte29,17.27031747024988,7.0,3.7802573640036994,244.0,105.21612109729813,25.956588250489112,9.234504604861245,4.0,0.9097852122009438,1.0,89.45666582034802,3.0,2.499132639871096,0.6
carotte30,6.199897309415475,7.0,110.349127124251,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte31,15.0,7.0,3.0,244.0,100.29652542357364,32.50746445776681,4.886309560595116,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte32,13.772526192226358,7.0,-3.360274727958907,244.0,102.92392454706994,25.260005006529532,10.163393968210407,4.0,-0.1394428350759842,1.0,94.22550442313167,3.0,3.0633891029648366,0.6
carotte33,14.028147546525304,7.0,-256.6175977970659,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte34,15.0,7.0,3.0,244.0,96.01438827729586,20.312772645196418,10.705104099807302,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte35,25.625564442986615,7.0,-0.48215161537045237,244.0,98.21486908938765,22.199396830006524,5.119275195025884,4.0,1.0138065673151813,1.0,90.92958362586283,3.0,2.848684451698314,0.6
carotte36,6.91558618345273,7.0,166.59870626343871,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte37,15.0,7.0,3.0,244.0,98.09935449322664,29.362274684649435,9.811827019511385,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte38,5.755057842367044,7.0,4.2992216624293444,244.0,96.7563150275094,32.68311901784683,11.737965165311365,4.0,1.8703990990523451,1.0,82.37131905432224,3.0,2.8860867199523876,0.6
carotte39,5.492059636172291,7.0,-209.95851124775626,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte40,15.0,7.0,3.0,244.0,96.52649032597907,20.85835314427332,4.88179339471891,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte41,7.534069250063573,7.0,19.125292836284576,244.0,107.00308855847432,24.13331058661029,7.821396493429857,4.0,1.131209046310769,1.0,91.99212513648474,3.0,3.3507416196948534,0.6
carotte42,10.938765896904613,7.0,117.16546057705304,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte43,15.0,7.0,3.0,244.0,109.16411406760565,26.159463182695223,14.447238021085653,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte44,16.9615920220745,7.0,2.228250183569611,244.0,102.04879290142838,33.22804089164097,10.489694583210945,4.0,1.086086316541818,1.0,87.57688314897297,3.0,2.440097315054918,0.6
carotte45,26.469758870834337,7.0,159.67703560391394,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte46,15.0,7.0,3.0,244.0,101.52844096818514,30.536055499288842,7.670066258854815,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte47,13.65029918291346,7.0,12.518497525556452,244.0,101.47715207220995,26.494029139707507,16.01049166838972,4.0,0.30185541873749877,1.0,90.9307142798935,3.0,3.2153738842456256,0.6
carotte48,4.3745689336291935,7.0,642.6713046323434,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte49,15.0,7.0,3.0,244.0,102.80438360797278,33.53700783829704,15.554413213772218,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte50,29.414370331189538,7.0,0.539081001308447,244.0,107.0647719356297,26.53875820130487,17.917699714138138,4.0,-0.176959256322065,1.0,92.23153593218743,3.0,3.137721647101113,0.6
carotte51,27.62868173578614,7.0,-57.38997146900671,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte52,15.0,7.0,3.0,244.0,98.38908245433589,13.129069025303055,10.719156739501011,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte53,13.140572258711156,7.0,11.455248240145576,244.0,103.7241538936724,30.020305773188966,16.799607174007896,4.0,-0.10390462523421773,1.0,88.81371724150159,3.0,3.093772428347423,0.6
carotte54,7.552517424540399,7.0,216.49481536200483,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte55,15.0,7.0,3.0,244.0,98.69820956880082,29.55801663897825,13.758187863704258,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte56,20.990048179708936,7.0,-13.076842945194578,244.0,98.97694963444506,19.73029885713133,11.876934604158244,4.0,1.1553583267251493,1.0,84.19425732116798,3.0,2.3317792968819284,0.6
carotte57,13.950136902107923,7.0,-90.69803649154446,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte58,15.0,7.0,3.0,244.0,98.16899842758637,35.362013539246,6.612161853568762,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte59,11.018789893404886,7.0,4.68721959914768,244.0,105.54637112583013,39.55054323551982,15.322410777283203,4.0,-0.24374973359364382,1.0,89.59957652027899,3.0,2.6592967979768805,0.6
carotte60,32.41518496906162,7.0,136.96759016105662,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte61,15.0,7.0,3.0,244.0,102.84561452973077,27.697378605954754,10.022931843376064,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte62,2.7156184842520847,7.0,8.89701346222595,244.0,99.17350499816206,31.303621345791587,7.238280361534259,4.0,1.094914336494372,1.0,90.82864832109077,3.0,3.2386867817898914,0.6
carotte63,13.46907208672335,7.0,-727.3146591378614,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte64,15.0,7.0,3.0,244.0,104.44503662451342,29.631632037800195,13.925428084754625,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte65,9.832893117165183,7.0,-0.3094457814185043,244.0,101.15312214327695,26.080603049431208,16.911836217530226,4.0,1.6207628612138936,1.0,89.83333331044028,3.0,2.3905075728254124,0.6
carotte66,8.712560123895223,7.0,-336.38982560169023,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte67,15.0,7.0,3.0,244.0,100.28068724905292,20.33538238035041,16.82818643066439,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte68,25.540553887214706,7.0,1.446677871555173,244.0,90.92925792451129,29.423697798900832,4.832566178160089,4.0,0.6485729306336852,1.0,91.2513451308216,3.0,3.3197099093090277,0.6
carotte69,2.572623426788418,7.0,-23.312654384546995,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte70,15.0,7.0,3.0,244.0,100.34365746365857,26.37705466239422,8.523846470959857,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte71,13.13740836649724,7.0,5.122222615076719,244.0,101.99261576178877,25.112046745602324,1.6416465868252406,4.0,2.695194296761195,1.0,93.76441880919205,3.0,2.770725848531741,0.6
carotte72,9.080510692617363,7.0,-9.346170898650344,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte73,15.0,7.0,3.0,244.0,99.56992988396897,22.178536312948182,4.964487722210927,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte74,11.98238626170612,7.0,-6.3674936611348585,244.0,109.19261294446194,28.583961925855398,9.435871571346592,4.0,1.1402904194645012,1.0,87.8196221057028,3.0,2.751229788693724,0.6
carotte75,6.620528420658093,7.0,20.916624369503563,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte76,15.0,7.0,3.0,244.0,97.44156107076019,28.86903818437229,6.857219169680268,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte77,9.804118768388506,7.0,-6.521491351882148,244.0,99.68360547649718,28.25233666322157,6.350014599698384,4.0,-0.25615868720938706,1.0,89.0050712512731,3.0,3.7597938795787735,0.6
carotte78,-5.886519332806827,7.0,779.9833428751516,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte79,15.0,7.0,3.0,244.0,100.17469241684825,26.60198278177453,2.7437091290535998,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte80,5.75412603232407,7.0,13.475143836901768,244.0,101.29101515456466,31.47759614438702,3.457328092905394,4.0,-0.788483043381131,1.0,93.09756608182747,3.0,3.6827327407420882,0.6
carotte81,18.019023766930978,7.0,11.478492339309282,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte82,15.0,7.0,3.0,244.0,101.99303452457818,25.02607173809573,6.969828412166649,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte83,10.294027556922323,7.0,-6.260363624533387,244.0,100.21983967086337,18.667040820280118,9.241254356124127,4.0,0.3431919118101575,1.0,86.40011804618784,3.0,3.741061183332011,0.6
carotte84,27.185199302422376,7.0,-282.54750204493945,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte85,15.0,7.0,3.0,244.0,97.21295479366998,37.7368834572779,13.31321414714683,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte86,7.573402186309803,7.0,1.4390364120916757,244.0,105.31420785859014,27.60442145559202,8.224038989325276,4.0,3.9131043911339844,1.0,88.32149472346539,3.0,2.4094574325981597,0.6
carotte87,17.45707754731349,7.0,276.7974890650607,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte88,15.0,7.0,3.0,244.0,101.23586255003826,31.164304243326626,11.591748086603912,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte89,10.429835972851023,7.0,-3.3830885219021303,244.0,105.6942359084633,32.459956790465085,10.256062663458302,4.0,2.346572093837855,1.0,94.2083324166009,3.0,1.7701384639145394,0.6
carotte90,16.726371695066433,7.0,-148.8132094895927,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte91,15.0,7.0,3.0,244.0,97.8790818117281,19.676130039367095,4.1308585206764326,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte92,6.425600033799487,7.0,4.83619902559982,244.0,97.91067195187193,25.88431175553953,7.9074443391575455,4.0,1.9531637775987105,1.0,86.54617102190498,3.0,1.6025568967367205,0.6
carotte93,16.310484233924004,7.0,187.09726798758737,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte94,15.0,7.0,3.0,244.0,108.16134838473383,28.201983211938042,3.5115417718681075,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte95,15.659045245580709,7.0,5.234428807406351,244.0,102.1330789169313,28.431374534767283,5.706602853246423,4.0,0.4251105239932351,1.0,94.84909254958828,3.0,2.7768661493606897,0.6
carotte96,6.536541438288145,7.0,-370.1357414750023,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte97,15.0,7.0,3.0,244.0,99.27705213149453,33.50395136023474,12.367230389453844,4.0,1.0,1.0,90.0,3.0,2.7,0.6
carotte98,13.088368525889187,7.0,9.698389058696447,244.0,95.03585726988587,31.837707966634692,10.297550672171365,4.0,1.5441674442033704,1.0,96.17853183647021,3.0,2.404300630798891,0.6
carotte99,16.416725854353132,7.0,24.68863580302511,244.0,102.0,27.0,10.0,4.0,1.0,1.0,90.0,3.0,2.7,0.6
cerise0,2.0014740344898816,0.5,-163.29580075160553,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise1,2.0,0.5,2.0,187.0,5.415857965435736,5.590096498548845,22.07524834160509,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise2,0.8925567597762187,0.5,1.797476262821643,187.0,3.2867806905689347,27.987974382806193,10.649968697169882,10.0,4.378969728162563,5.0,85.60123677469386,5.0,2.1672373590141696,0.5
cerise3,2.380178006334229,0.5,-100.85419834119237,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise4,2.0,0.5,2.0,187.0,6.470836309583936,13.63741502334495,16.73821904107321,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise5,2.4852893462838384,0.5,2.6231498415815295,187.0,3.550723968610197,25.26441215975062,19.50294072631049,10.0,8.64855955370607,5.0,81.0190643021978,5.0,0.8692935945555607,0.5
cerise6,1.1098307250176989,0.5,-63.581726355880576,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise7,2.0,0.5,2.0,187.0,12.607252477209302,21.982145881483763,19.718324917799862,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise8,2.140735954929455,0.5,2.4635879379537604,187.0,4.070834589067389,9.55889214101093,26.597598252476885,10.0,1.5311173418596158,5.0,80.75784115125796,5.0,2.333051912187332,0.5
cerise9,1.8468308788299155,0.5,79.7979435964049,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise10,2.0,0.5,2.0,187.0,-9.018966670086755,33.17949690935748,16.22967979246041,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise11,1.8766161747995072,0.5,2.567639284620072,187.0,14.959456088246363,1.2693649989341722,10.74529084546446,10.0,3.5672019376331443,5.0,77.04679482665946,5.0,1.437150492833195,0.5
cerise12,1.0746624080597553,0.5,-102.64623418959965,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise13,2.0,0.5,2.0,187.0,-1.4492137079150424,15.816138897950351,19.94139431007452,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise14,2.149357838107402,0.5,1.531098466711581,187.0,1.9530601686393343,22.56681987957968,18.970613837193874,10.0,6.936053575505687,5.0,82.72664163839359,5.0,1.1560319185364492,0.5
cerise15,2.6774448264942663,0.5,-50.153647814797964,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise16,2.0,0.5,2.0,187.0,0.5031363379326237,6.028678627343772,0.9461001204820931,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise17,2.5521177495133527,0.5,1.865653621107955,187.0,-4.029426257307218,10.868703545480692,18.93061108941716,10.0,2.6496969420326058,5.0,79.66141345337618,5.0,2.3408382585519334,0.5
cerise18,1.7280328289777214,0.5,63.634566616535686,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise19,2.0,0.5,2.0,187.0,-12.502841853167745,12.460093016449353,16.49684421310338,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise20,2.0857223480925744,0.5,2.2636194177069204,187.0,21.42157730452721,9.203133548553275,0.9865565700671688,10.0,10.44674586937305,5.0,77.10311322823708,5.0,2.083021145909584,0.5
cerise21,2.0067183380627465,0.5,59.507794827209665,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise22,2.0,0.5,2.0,187.0,29.166364164495462,21.075188823882307,21.58736467488354,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise23,1.925343985170297,0.5,1.084147795606032,187.0,2.3201043082469397,17.146601225018035,14.440496444434022,10.0,1.4390407383537305,5.0,84.56937025266048,5.0,1.4307876984742793,0.5
cerise24,2.1587785333522587,0.5,157.12619585563303,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise25,2.0,0.5,2.0,187.0,21.239159687056386,-0.9368646427485281,10.325836393076784,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise26,2.9645856445967658,0.5,2.81454881650079,187.0,17.462375041967853,10.75511882940224,15.216135115103238,10.0,8.21904034940904,5.0,85.45124101154366,5.0,1.579464610158058,0.5
cerise27,1.5380302759134528,0.5,162.53167211935127,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise28,2.0,0.5,2.0,187.0,8.46952989053181,-6.38714077804887,14.956474006285495,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise29,2.3495620681981952,0.5,1.6616013457174028,187.0,19.850236794770627,17.35273009680007,24.117377049956502,10.0,14.94253473201464,5.0,81.5359528332633,5.0,1.0610376096589254,0.5
cerise30,1.8101165447189542,0.5,-243.2147853019515,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise31,2.0,0.5,2.0,187.0,7.841809106003869,9.257498184994605,21.198356142622202,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise32,2.426552505366967,0.5,2.4095683218635595,187.0,-2.753223031488851,13.9012104050511,20.62014306834347,10.0,5.463709447023238,5.0,88.21651774323605,5.0,0.9062110093702812,0.5
cerise33,1.9107016274376059,0.5,-243.67384946162252,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise34,2.0,0.5,2.0,187.0,17.912329820061707,15.381225371313764,25.480694879957845,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise35,1.8101859951950543,0.5,2.3350973012265843,187.0,-11.881084510430377,36.98944871776803,-4.355553647852549,10.0,-0.4487965542400021,5.0,75.54967831733569,5.0,0.6461391094789299,0.5
cerise36,1.6936417875157985,0.5,265.5406561567083,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise37,2.0,0.5,2.0,187.0,26.472931599532437,7.966017286673685,24.410915586739065,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise38,1.7928099403894193,0.5,1.1787109398397249,187.0,16.051237054448197,-4.932772894490149,25.705491986684432,10.0,6.080270103529751,5.0,85.79603634149218,5.0,1.0202926550688554,0.5
cerise39,1.250263529090959,0.5,47.15340958432457,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise40,2.0,0.5,2.0,187.0,14.877320161393559,13.200783197113948,32.04619582110776,10.0,5.0,5.0,83.6,5.0,1.7,0.5
cerise41,1.8994029388312113,0.5,1.6163824180573514,187.0,21.036319236953435,18.492617604291755,19.77954595054903,10.0,13.593058342535265,5.0,89.79904930676881,5.0,1.1819734135171998,0.5
cerise42,1.5354500740947352,0.5,33.46581155762001,187.0,11.0,11.0,15.0,10.0,5.0,5.0,83.6,5.0,1.7,0.5
