,longueur,v_longueur,largeur,v_largeur,r,v,b,v_rvb,sucre,v_sucre,eau,v_eau,fibres,v_fibre
pomme,8.0,3.0,8.0,3.0,89.32688148757863,215.32299266065746,132.23913306910248,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,7.565271194344418,3.0,5.1009228132791264,3.0,86.05700152533151,178.3043780422566,61.00475986401476,40.0,51.59544020964282,1.5,81.94538133635629,3.0,0.7447977503969944,1.0
pomme,5.849456154553064,3.0,10.151807611842308,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.0,3.0,8.0,3.0,36.516991938721105,192.0600981908827,62.08258549356539,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,10.549268439812838,3.0,9.91614314103681,3.0,46.298288151554395,138.889797053948,31.060629238693505,40.0,48.23049989695817,1.5,78.66756997426447,3.0,0.8967407792315528,1.0
pomme,4.82309261313643,3.0,12.686302625006105,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.0,3.0,8.0,3.0,26.36954800503586,194.02948586365184,-13.674676381457566,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,13.846856159390223,3.0,3.9499877120735443,3.0,-5.77692419575547,170.68378876356783,62.69457062978631,40.0,50.26742013267327,1.5,91.20650851622236,3.0,1.9932190022546008,1.0
pomme,4.116411454435881,3.0,13.376153851705144,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.0,3.0,8.0,3.0,109.4790485185639,172.80522342466014,20.37055977532009,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.634509744442271,3.0,9.374315976722682,3.0,69.65096454715514,222.03343212296917,-2.96256589490158,40.0,47.089246525305676,1.5,86.41751285662677,3.0,1.0529321924924107,1.0
pomme,6.483115554739689,3.0,10.66319794975081,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.0,3.0,8.0,3.0,59.76420223936969,196.94663316575162,49.77659332613226,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,10.077625762385162,3.0,9.13186527151952,3.0,62.61298611400849,169.7547527193735,22.00871929859507,40.0,51.6993853407339,1.5,81.29776006132576,3.0,1.3365043846479434,1.0
pomme,10.086371323699925,3.0,8.111239166304903,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.0,3.0,8.0,3.0,89.61884986080193,157.61045561130888,44.261665167979814,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,7.08817141656338,3.0,13.647726002556258,3.0,16.783417462820047,191.9721158195166,16.00918886743295,40.0,50.07930667548767,1.5,90.22866957597257,3.0,1.136436500222465,1.0
pomme,3.933156633960107,3.0,12.313215025379254,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.0,3.0,8.0,3.0,53.658476172864866,235.845086418296,25.972105428589998,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,5.515345937825731,3.0,7.505155549706378,3.0,74.08275084985998,200.62342598796667,34.224795224958136,40.0,50.86108889836292,1.5,83.92611914866248,3.0,3.3822523099504043,1.0
pomme,9.199632391037346,3.0,5.8517212756042785,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.0,3.0,8.0,3.0,64.1167574946995,215.59063185396997,24.72803910958081,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,7.2319442122145166,3.0,9.175496367147408,3.0,5.429234481384896,213.6331138495236,11.03862234136922,40.0,50.019109974001566,1.5,83.32531371149929,3.0,0.609834167136022,1.0
pomme,5.599478187520547,3.0,8.265909848539177,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.0,3.0,8.0,3.0,53.366106527736605,242.5909086037943,106.4073881744348,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.85762383078512,3.0,11.45396549955808,3.0,8.302186124510385,182.94840511759094,100.98038896404933,40.0,51.50438467090106,1.5,83.53107571298752,3.0,0.39324746528362975,1.0
pomme,9.197597291822168,3.0,6.7861366333399396,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,8.0,3.0,8.0,3.0,71.19422365836236,133.7378779024871,33.30564205850836,40.0,50.0,1.5,85.0,3.0,1.4,1.0
pomme,4.816803577329743,3.0,6.627787592200287,3.0,27.016180861224253,250.01930746759126,28.25930467009684,40.0,52.23949581494016,1.5,84.6309060906405,3.0,0.872199722755553,1.0
pomme,4.231095276017728,3.0,5.775245885812316,3.0,52.0,201.0,36.0,40.0,50.0,1.5,85.0,3.0,1.4,1.0
carotte,26.98136251687548,7.0,3.4713040497530687,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,233.3270162391678,111.30491820718615,19.3328928924841,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,12.473611463634217,7.0,12.341856961703728,1.5,236.12559601355866,106.18560273986374,35.25843285938818,10.0,5.256241620939535,1.0,85.01942125836258,3.0,2.4557141137078062,0.6
carotte,11.593393386101658,7.0,5.967959774245166,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,251.64316402887215,95.78658135677603,41.55065152164636,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,8.524682396328021,7.0,6.213040963911302,1.5,249.38369284061284,90.91814688537984,27.540017378317824,10.0,3.509703867586445,1.0,91.02962640578843,3.0,1.3203979349800388,0.6
carotte,26.538128323411147,7.0,2.9779264030304624,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,254.44444497493936,85.8126912173165,23.713004345457485,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,19.018461930582127,7.0,1.5786442343224982,1.5,236.27841809458428,97.99336063285942,26.178579924951705,10.0,4.036025570708043,1.0,92.64358220446638,3.0,2.9645504823543187,0.6
carotte,16.146286227726428,7.0,2.704487167623831,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,223.57951584685262,104.95858513719043,24.53860331339898,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,16.133693105694533,7.0,10.03182401200467,1.5,244.92359391791953,111.688263420879,27.42121313149451,10.0,3.5780551215298266,1.0,82.32540763896553,3.0,3.121270525390508,0.6
carotte,10.913468039126961,7.0,2.692488355784163,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,223.7064367774273,112.71166276579518,31.08546338064763,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,20.569188346841372,7.0,4.780141093595416,1.5,261.0734671702113,105.76938614911438,18.76581966096186,10.0,2.4817110326399505,1.0,92.89451908899267,3.0,2.509681432792235,0.6
carotte,29.642713816260958,7.0,1.7479184647268617,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,251.61357280771634,109.10373592405209,21.33272059963003,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,7.073944132769453,7.0,4.916500157071809,1.5,252.52574968035304,103.8703215720194,8.15769063015279,10.0,4.827386225447111,1.0,87.12715680899466,3.0,2.655413780090389,0.6
carotte,2.415362452246031,7.0,3.7632554273219525,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,252.00634086179235,104.70818748713378,21.136786865119,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,24.284904255632867,7.0,6.242970804666511,1.5,245.0818052129849,118.39719045271796,21.306935576873165,10.0,5.564339665913626,1.0,92.71301813065524,3.0,2.7214324974392685,0.6
carotte,12.51503523406077,7.0,4.391159595922213,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,239.92395951126775,104.7243153565728,42.05447818449571,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,11.490819243852119,7.0,8.054380624282514,1.5,256.36061061424965,108.63578347561392,40.74364440800534,10.0,4.135622251197838,1.0,88.59431045429312,3.0,2.4771481564446427,0.6
carotte,19.638410143590974,7.0,3.27855592894306,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,245.58283337668888,121.27369616398599,25.398076941207126,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,17.380071692839845,7.0,-1.1418418417586524,1.5,238.4957474834348,110.26197643074451,17.952544124070247,10.0,6.194120984451386,1.0,93.59979613191106,3.0,2.711108943872264,0.6
carotte,17.482844512603503,7.0,4.1986482087139265,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,240.20766582795412,96.44729144710708,9.103016222160726,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.699458705140039,7.0,-9.056299269540329,1.5,266.8177234501731,87.56125273621872,22.396381221333993,10.0,3.2985043733206076,1.0,89.65669049777775,3.0,3.4622394011660695,0.6
carotte,9.476615766657575,7.0,4.22042939469729,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,245.90304553269326,100.75622639864224,18.469063210634552,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,13.401409847031456,7.0,6.858743323885685,1.5,240.89402935487442,104.28712665843415,16.558101067301457,10.0,3.6305759883469797,1.0,92.55780207188931,3.0,2.332652762069367,0.6
carotte,14.209729529958752,7.0,4.483164984926732,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,252.412172724641,97.98216257712224,35.614523603892536,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.022874457497261,7.0,-1.3486465449269849,1.5,255.21122125271188,117.98885483426716,11.45885751336328,10.0,3.2071301446018596,1.0,93.2082229446657,3.0,2.486983742669887,0.6
carotte,17.73833887028448,7.0,0.10623470177327521,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,239.29707488071176,89.79118423334918,40.09335063309055,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,19.402317440216486,7.0,-0.6518750084848293,1.5,237.7765058038027,93.0507004658404,28.999526947809848,10.0,4.286429857153619,1.0,92.10556557629144,3.0,4.148324626230192,0.6
carotte,11.05167497497811,7.0,4.399860173849351,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,264.3330314600848,98.8141034327384,11.418467646583606,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,19.479863494058748,7.0,-2.085055957148624,1.5,244.96754964760356,106.70138256499132,31.72444350561763,10.0,2.2850983496379538,1.0,89.7591287750999,3.0,2.7008611047587325,0.6
carotte,11.922424336931616,7.0,0.39465050315422756,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,253.831659396923,108.33579023641536,41.43038480153729,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,11.660540756269475,7.0,13.693327671228092,1.5,248.9448295076073,112.73311048524413,24.20784679537258,10.0,3.696648873065281,1.0,89.16971522758213,3.0,3.780937751196249,0.6
carotte,16.76894340719199,7.0,3.5342638832947486,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,239.2172527223136,102.50882079847953,25.691735701036265,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,23.041363114302143,7.0,3.2875594160958856,1.5,264.5436071971744,80.9867026588226,26.703155389485683,10.0,2.0621372111155365,1.0,91.45925714922471,3.0,3.548109579561254,0.6
carotte,26.151916536232996,7.0,4.573749968263515,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,244.46066502762338,96.99616011733804,27.206132403421126,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,17.687416458768315,7.0,11.009193480867573,1.5,239.64123090432284,89.40699010379325,47.59803982034614,10.0,4.080518199960493,1.0,91.86724267890071,3.0,2.553461449097623,0.6
carotte,11.546411892122691,7.0,2.384226422387102,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,231.58680325964167,98.66310180650285,35.83071142809003,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.996895349762108,7.0,-1.9567459873988096,1.5,252.1337799456023,110.95431305808346,45.090117361306994,10.0,3.7348244718327095,1.0,94.95401479944023,3.0,2.1931387403013165,0.6
carotte,19.981572054013466,7.0,3.4667377166351594,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,234.94982529598178,96.0227277209373,22.40599894383155,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,27.749091053206534,7.0,-0.2778891871998894,1.5,238.16377264218048,105.88834563613169,28.84160062237356,10.0,2.570416467397483,1.0,87.84513634197629,3.0,2.7371183532721766,0.6
carotte,17.538088521121857,7.0,2.1587952079558597,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,253.109089778696,86.11322566532732,33.089536774498505,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,22.332758960976786,7.0,1.5729168802497746,1.5,228.96774174114037,96.9062569620938,24.814398930546293,10.0,4.771952514415475,1.0,86.95262930470831,3.0,1.9600918537532657,0.6
carotte,21.06375221317439,7.0,3.453838299199193,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,241.38533656611256,90.76732135498807,2.680235761631213,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,17.77060080731055,7.0,-1.0834928022612962,1.5,242.02030795520662,89.76906576832957,25.46374790187263,10.0,5.423722634708199,1.0,93.60289151168179,3.0,1.7052984913411693,0.6
carotte,20.13199532727115,7.0,3.47998891229431,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,233.15133416019412,109.45800699233038,26.950650332871813,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,25.96971574955417,7.0,16.08638293810862,1.5,255.2127028734867,105.66258263503788,30.654595853959787,10.0,5.998882602690909,1.0,91.48903509316919,3.0,2.464414577232959,0.6
carotte,8.238784809338316,7.0,3.3791378377890036,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,243.72581963191146,105.89994666638853,38.63954156756715,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,16.052216075204562,7.0,-1.6016612029436441,1.5,223.82507361667993,104.89819659398094,39.37149258222698,10.0,4.620335304103248,1.0,86.50516104659845,3.0,2.653818152981516,0.6
carotte,-1.40619488135426,7.0,3.6112617964407883,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,248.431046730515,87.71283969199418,14.791669792781338,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,7.48192797552157,7.0,9.633639631210995,1.5,240.23293443754181,112.70061960909045,42.43389186425331,10.0,4.744671107482619,1.0,88.60656089710211,3.0,3.533426933289951,0.6
carotte,13.947637936256246,7.0,3.1771926786876366,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,231.07157879068808,100.30485304531373,21.37976419803931,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,7.971520249234964,7.0,-6.2136059050761805,1.5,232.40850834605277,108.35306351792677,39.59328670742246,10.0,2.8163821129031508,1.0,97.21213591143176,3.0,2.851812658900393,0.6
carotte,14.625004393115965,7.0,4.941815025432163,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,233.16695568981288,108.02226873947268,29.647143882406105,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,-10.08881892105849,7.0,-4.060901602832203,1.5,260.5590907137172,98.7054419416688,41.5381607632263,10.0,4.160792778964292,1.0,94.63781016165241,3.0,2.810901469144809,0.6
carotte,11.471746294609005,7.0,4.316937284116953,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,246.68997831612165,113.09804576444743,18.870655607236927,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,20.836006599902305,7.0,9.914594590703025,1.5,237.62208940717775,103.618291369373,12.953477292377656,10.0,6.0374245528883925,1.0,89.2611620483273,3.0,2.6040098286689,0.6
carotte,9.65614534101278,7.0,1.074282838603942,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,239.0316285929089,95.36047256218932,23.84280520366253,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,20.7093907046251,7.0,3.4974527802056983,1.5,234.28529035219242,83.14468377439016,27.506974471390606,10.0,3.649957452957457,1.0,86.42278382438307,3.0,3.046378798168197,0.6
carotte,25.89796588478641,7.0,-0.060338442554065175,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,248.45590917196026,98.41832884156423,17.853374451397475,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,14.387390724654713,7.0,2.571460216650433,1.5,245.1361316074252,102.33018999013377,19.190563535017716,10.0,5.075299469089086,1.0,94.14492485616219,3.0,3.2687961500311142,0.6
carotte,11.56812896885603,7.0,3.7563000825813573,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,261.1206930506996,102.26109068142704,32.09607802376385,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,12.307702484047695,7.0,0.6042052254353649,1.5,247.9984991646069,108.1049902564053,21.854477634531495,10.0,2.7380197756259657,1.0,91.75091673563848,3.0,3.2424725177851723,0.6
carotte,12.537416658468265,7.0,0.8615172949647172,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,238.55014501528365,96.57723461894481,5.865773857386987,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,26.340880360209574,7.0,13.468963294893717,1.5,233.3312165640723,117.73498999713286,25.733440735935236,10.0,3.3182512297736073,1.0,90.7230379291723,3.0,2.6398486729352486,0.6
carotte,22.988436333981603,7.0,2.960989300385298,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,265.6829817296534,87.91899511991738,26.624630417536178,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,20.097893978394552,7.0,-1.9413041809408451,1.5,236.35065730639906,108.41176393353238,36.26016308283649,10.0,3.2977724199325755,1.0,84.73424871049583,3.0,2.980679241468481,0.6
carotte,7.728622296449019,7.0,6.210729791267594,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,15.0,7.0,3.0,1.5,261.4507688986106,89.6771681767657,36.903883286529606,10.0,4.0,1.0,90.0,3.0,2.7,0.6
carotte,35.40047420418156,7.0,2.8003339101595026,1.5,251.00537987707634,94.2252190083925,32.829988532716975,10.0,6.364043341088522,1.0,94.43758605806917,3.0,3.3663334843368955,0.6
carotte,2.1254038465491334,7.0,5.349074087847292,1.5,244.0,102.0,27.0,10.0,4.0,1.0,90.0,3.0,2.7,0.6
cerise,1.7952841609694716,0.5,1.9789278627130094,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,194.33227815588947,-7.794399577210154,17.388632740581215,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.262016034204617,0.5,2.0208285976303233,0.5,167.89523964796584,19.026901352605535,8.010574131729056,15.0,3.1379670686823697,5.0,68.66771600778134,5.0,1.8128331865300755,0.5
cerise,2.0558121906625084,0.5,1.6873235955157195,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,158.5528336451929,5.462331298433291,-11.49516016424176,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.5134032862329843,0.5,2.1971210058697794,0.5,182.31770775587592,20.998091910042213,20.42726670854366,15.0,16.15549118383299,5.0,78.06633817019708,5.0,2.180840921681651,0.5
cerise,2.1483152334288436,0.5,2.241457647697325,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,218.78238168883044,6.646753243968362,8.99358544511238,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.3740735535551925,0.5,2.1187659803551044,0.5,183.2398277572045,2.587368719119679,-4.072962353607142,15.0,5.899186526262939,5.0,82.86246122516538,5.0,1.5580843940857136,0.5
cerise,2.333425650766791,0.5,2.302283050825719,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,206.31967364900632,18.314724583064976,8.542832432002989,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.557634141177693,0.5,1.3635779224556401,0.5,185.75359187334527,16.241676345622412,1.9415252223495152,15.0,13.844709685051019,5.0,82.15786924184921,5.0,1.489374121314415,0.5
cerise,2.6490671125599468,0.5,2.3127566721395,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,192.90187350531542,-0.4183614267468805,0.31660950896649886,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.8830401458522612,0.5,1.6318463528483709,0.5,163.18057487926177,0.21686067238533546,-13.876494984857803,15.0,11.212462719895738,5.0,83.49066659194277,5.0,1.6876659594843273,0.5
cerise,1.8632652837066865,0.5,2.5445346215940736,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,206.68004660729483,12.338875564539782,14.802957487711748,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.6395658045977402,0.5,2.3375689713867236,0.5,207.91632818964155,4.5111660791765775,31.37148214825262,15.0,11.720565320739286,5.0,88.44673458224761,5.0,1.964297576752113,0.5
cerise,1.893348862447777,0.5,2.1812067626067893,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,163.46048465109112,11.649131043421631,7.8038771910752915,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.571609018068373,0.5,2.2522884486943546,0.5,183.33845304059665,2.599854808065988,9.443449301146067,15.0,0.9208697371189505,5.0,75.48485655841529,5.0,2.3219502935238627,0.5
cerise,2.182415722076854,0.5,2.1014542392918263,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,196.872109077736,17.103158484526514,6.9815653360228405,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.0979443368254618,0.5,2.0733568412721963,0.5,170.36150753995145,12.270868740773288,44.17624448665279,15.0,5.125864969594849,5.0,95.52160059317417,5.0,1.5589322944259507,0.5
cerise,2.099247000638054,0.5,2.3942674782183446,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,188.64780792870937,10.53977124392814,-11.607273840151116,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.287921470887102,0.5,2.0894561593178915,0.5,188.4480205154011,21.515064814251794,14.45900473398831,15.0,-1.0720241355201061,5.0,79.223367156064,5.0,1.734276238326731,0.5
cerise,2.1136247626054088,0.5,1.5546456971669065,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,184.25425893879495,0.3059179274648365,6.115560802671512,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.7037297116586956,0.5,2.4091409682486344,0.5,193.3375352605767,24.285621923349268,-3.7480571395582167,15.0,13.350118754901818,5.0,85.55187294963883,5.0,2.1293794574765443,0.5
cerise,1.445026345340216,0.5,2.3207352135894292,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,193.975953557141,-0.073689835362023,18.781671496749333,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.484725175587202,0.5,2.675954488404004,0.5,194.42616208056185,12.262730885128517,2.908301106549981,15.0,16.952920579070557,5.0,92.94125807512509,5.0,2.332825249522934,0.5
cerise,2.0716386193067584,0.5,1.570147534189483,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,175.83453587717696,-0.5605325491254778,4.466084024575426,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.3383872831917696,0.5,1.474193930416347,0.5,196.36057685532904,-5.448733449876052,2.6776980787415816,15.0,11.437914294305244,5.0,84.45574388051904,5.0,1.5451369737065606,0.5
cerise,2.1021664719313478,0.5,1.6943204681098385,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,169.6592072946702,-13.547933242216253,1.3900826227137753,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.3327165356032364,0.5,1.7206546245403407,0.5,186.52300280442327,3.2532649787583106,20.26385477840318,15.0,12.902788125025864,5.0,82.11120991961222,5.0,1.4103585485784773,0.5
cerise,2.448225066999941,0.5,2.709080658537627,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,168.13530608695885,6.2019121446756404,20.06363039997413,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,1.937736955899596,0.5,1.8061999131970603,0.5,185.1234242807102,-10.71375384362356,50.7702155887378,15.0,7.722246808702524,5.0,81.36526883728109,5.0,1.751379404459412,0.5
cerise,1.9823718552912513,0.5,1.6311261789248903,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,174.2880759665932,18.548504312901883,-4.790788626817655,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.5377592929578974,0.5,2.006154767675183,0.5,216.6930667081192,-10.488632704825122,22.88921037145001,15.0,10.614622578582564,5.0,82.61940433879623,5.0,1.785684913919871,0.5
cerise,1.8811609404846887,0.5,1.899882369118508,0.5,187.0,11.0,11.0,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.0,0.5,2.0,0.5,211.28751027174675,14.649193757834551,9.182471367837644,15.0,10.0,5.0,83.6,5.0,1.7,0.5
cerise,2.175803862676321,0.5,1.384282953295906,0.5,208.74179889533428,28.781485162025913,-7.872436894958167,15.0,7.0764204272235585,5.0,79.1400744623071,5.0,1.2122471597286804,0.5
