fruit,longueur,largeur,r,v,b,sucre,eau,fibres
carotte#,17.85309749717956,4.968764824469957,248.90565805243736,108.8848154557866,36.17707044521957,3.7160011459191082,90.62445960062777,2.9725619806483428
carotte#long~,30.551405824896555,2.399280727068589,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus rouge~moins vert~,15.0,3.0,271.5560944645783,82.94399511640196,27.45632652199488,4.0,90.0,2.7
carotte#,18.463423624694798,21.023469470276776,257.425137205188,105.16293965366631,16.341887664040733,3.0332309581636303,92.3358896492,3.192197001034621
carotte#petit~,1.5873580323026175,3.9823274740125445,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,251.8872567619418,101.24121612062724,20.248815943605386,4.0,90.0,2.7
carotte#,12.94107294752396,11.159706054210655,235.77373992668603,104.37725184292043,16.316729700793097,2.6752984898726693,87.3884022062654,3.1114392058017373
carotte#,16.26647864290739,2.5536023596968964,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,249.8199844117082,101.31698034407476,30.10124688370273,4.0,90.0,2.7
carotte#,14.93065816557988,16.00051959588633,248.43480571840297,115.42906612316705,35.74676956642364,3.0102228668710516,94.81297426191615,2.342727191809563
carotte#,17.514351206766705,3.9527224579330404,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus vert~,15.0,3.0,247.29786297117025,123.03570238247306,31.63291701225683,4.0,90.0,2.7
carotte#,16.140102620808236,1.5085086310309188,236.6915663630591,104.01647074313045,30.02271377095068,4.527541250985235,88.59703347708705,1.9614476231554345
carotte#long~large~,27.526486968353304,5.161607132931522,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,248.4790350953647,97.08521273674603,26.235184397087632,4.0,90.0,2.7
carotte#,18.22598883627854,-3.9767660823188082,253.66622000797182,106.89373512992131,15.375797561530362,5.365013798663543,89.57696869797643,1.792492860458885
carotte#,17.243319521474533,2.5121891133906695,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus rouge~,15.0,3.0,260.2606422316596,94.48185167337034,17.633121327677188,4.0,90.0,2.7
carotte#,23.977701707383,9.247385232139125,253.18460115530482,94.73017642580331,29.11764722660202,5.324988258844376,88.35256732977506,2.2196371045985845
carotte#long~,24.399137263336893,2.54543336299733,244.0,102.0,27.0,4.0,90.0,2.7
carotte#moins vert~plus bleu~,15.0,3.0,246.8012805773504,91.31632895442408,44.70812898844484,4.0,90.0,2.7
carotte#,20.292903210503034,-2.0498704498113707,234.08571639979996,116.3090763599064,27.180597696108464,4.729359774120025,91.41414723056745,2.5779495070283405
carotte#fin~,17.733347772192563,-0.37971932525521757,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus rouge~plus vert~,15.0,3.0,257.4772100115273,123.07861637936418,32.67286748796072,4.0,90.0,2.7
carotte#,1.1970241254910885,5.355134116672109,268.1587786935122,99.7718090102652,24.416690301875395,3.895091669955376,93.12484878702085,2.855527429778499
carotte#fin~,10.57206184694834,0.8645576968033026,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus vert~moins bleu~,15.0,3.0,242.84025312548152,116.38225865912136,4.850718314799018,4.0,90.0,2.7
carotte#,16.225851718052166,4.870613737657269,250.81257443000192,101.42049364170076,33.60041085361356,4.136093054986676,91.98941390693611,2.493797209814946
carotte#large~,21.813811727292254,4.719730566239083,244.0,102.0,27.0,4.0,90.0,2.7
carotte#moins rouge~,15.0,3.0,228.08719982282466,107.7465210126727,17.13449815584032,4.0,90.0,2.7
carotte#,22.370661446204714,6.627453838160921,244.63738516013294,109.36496409130633,27.491323721186454,3.559871665800479,88.99854554850856,2.208654878424335
carotte#,16.153918460990624,2.2999051657489824,244.0,102.0,27.0,4.0,90.0,2.7
carotte#moins rouge~plus vert~,15.0,3.0,233.06401881914184,114.4858538035416,28.324012551149217,4.0,90.0,2.7
carotte#,15.982723582509657,0.6795458723076617,246.23842355223738,126.87078679858021,24.52418277926676,3.282277992125843,90.61591455897064,3.539098921723218
carotte#long~,23.939461125745915,1.9718287547525652,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus rouge~,15.0,3.0,265.67770602567236,107.94112637005365,29.91620328721813,4.0,90.0,2.7
carotte#,21.287847166075107,-7.321240811847847,224.43476915648904,88.80619150175092,11.653589291066584,3.8575550245010843,86.61386377538813,2.3147415359028964
carotte#fin~,12.514295237454713,0.5534692124911782,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus vert~moins bleu~,15.0,3.0,249.36648483810262,113.79450181195558,1.8552224394559893,4.0,90.0,2.7
carotte#,13.099011891864308,-1.727400543791111,252.3473856249554,101.9147643453718,31.77289994365747,5.1519822570986475,88.79516114743788,2.8172293518292815
carotte#,17.66145661078022,3.205884689209334,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,240.71917221796974,99.3998211715087,34.0484477715309,4.0,90.0,2.7
carotte#,24.190329630394782,3.90732902959528,243.75710844359523,120.1972821986259,35.47336686598357,3.313425134806013,92.1616639358973,2.274070103031076
carotte#,20.642792462235477,3.3723499073282124,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus bleu~,15.0,3.0,241.49475852176403,93.62414905258078,42.702285650185466,4.0,90.0,2.7
carotte#,13.273387332631447,4.175970169305481,246.41950352469954,95.32363655528471,33.54000209289181,3.522410286229734,92.33508778352439,2.8323066421487217
carotte#,12.903417274283399,4.349712635276335,244.0,102.0,27.0,4.0,90.0,2.7
carotte#,15.0,3.0,241.73097546599283,106.1044430232695,30.396001130777716,4.0,90.0,2.7
carotte#,9.927757680839346,-0.9041409382997685,230.55437889399428,84.97149377678903,13.553576862188615,3.740636751640052,87.68591561923785,3.122713343079117
carotte#,16.82288755385758,3.353768044716998,244.0,102.0,27.0,4.0,90.0,2.7
carotte#plus rouge~,15.0,3.0,255.45377429602502,107.84861318557536,32.82482627932866,4.0,90.0,2.7
carotte#,14.335233246005787,6.60456122086725,229.9415498065064,87.0537348982914,15.757116001227667,4.468388704976088,94.03900013377941,2.3490083110294853
carotte#,20.3168397993077,1.5781305201563216,244.0,102.0,27.0,4.0,90.0,2.7
carotte#moins rouge~plus vert~,15.0,3.0,212.69986716139397,117.02680337938028,21.283782992479424,4.0,90.0,2.7
carotte#,13.951497260680863,4.062201148508308,247.3763781402071,99.606947098142,32.50476238964856,3.833960604190738,98.76706912102607,2.3740861101268305
carotte#petit~large~,-2.0818671019975525,4.6021788665730785,244.0,102.0,27.0,4.0,90.0,2.7
cerise#petit~,1.3247148399870974,1.7594182792640243,187.0,11.0,11.0,10.0,83.6,1.7
cerise#,2.0,2.0,188.21789850249468,0.479902148368895,20.988778909996924,10.0,83.6,1.7
cerise#,1.3805969843387222,1.2597059865556266,168.37016132242246,14.609350987883895,14.602632625524002,5.8577679191268475,84.72092749458052,1.2927117856546873
cerise#,1.9359957097234533,1.8483024009217304,187.0,11.0,11.0,10.0,83.6,1.7
cerise#plus rouge~moins vert~,2.0,2.0,206.6984167225823,-7.985264540973947,16.738816831941907,10.0,83.6,1.7
cerise#,1.4265415103553458,2.1879164423394286,175.67702205830693,1.5415152045096843,16.661224954142913,13.64088701422215,81.57831271773003,1.6696774630050362
cerise#,2.2379318604288914,2.2823967939040544,187.0,11.0,11.0,10.0,83.6,1.7
cerise#plus rouge~,2.0,2.0,203.1474657296145,16.55580020286028,24.632770417751043,10.0,83.6,1.7
cerise#,2.400460848623366,1.4943300801787816,190.06291798836034,19.259000916231717,34.748990047832734,8.213390796677253,91.17604053515896,2.1681371286758035
cerise#,2.1905703621577715,2.4181964094080697,187.0,11.0,11.0,10.0,83.6,1.7
cerise#,2.0,2.0,185.61481589120933,-3.1743498837484463,20.387028005656283,10.0,83.6,1.7
cerise#,2.6712368185944086,2.138745919721963,174.50570985176694,6.317757982606283,21.133007346852292,4.15590027288606,78.96507152632418,2.0557743799225596
cerise#large~,1.9088036602622351,2.5217785053444386,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins vert~,2.0,2.0,194.68174596671582,-8.172511554494207,-3.3207586233894464,10.0,83.6,1.7
cerise#,2.361043835337032,1.9122378607827837,164.7024068211591,-10.449459250249689,-3.5989620688288824,3.4400375399962178,87.0069126421495,0.7038489915262421
cerise#long~fin~,2.8934537886622462,1.3051789025612779,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins rouge~,2.0,2.0,169.49570188971117,6.720488273025528,11.922535587120265,10.0,83.6,1.7
cerise#,2.6671558864375893,2.3529451924760996,172.04688853404224,27.305842063386304,-0.2587379095741742,9.186184189349996,80.82469567573258,1.4233364062916107
cerise#long~,2.951385126357895,1.8124910080294818,187.0,11.0,11.0,10.0,83.6,1.7
cerise#,2.0,2.0,201.36192563182132,1.1381865681991208,18.195705299767184,10.0,83.6,1.7
cerise#,1.7236426586566462,1.3938386811150953,205.85128943250234,27.29990314673315,18.220603809617955,7.020651331246527,79.57768041775577,2.38395033144068
cerise#large~,2.04867220393368,2.863412100147768,187.0,11.0,11.0,10.0,83.6,1.7
cerise#,2.0,2.0,198.9754174619885,0.2048101932944011,10.916658824562344,10.0,83.6,1.7
cerise#,1.7470243602692097,1.9837282791698134,181.24497182314047,5.911206457128533,23.901383110627847,8.008993622677627,84.85226505319555,1.2364168155608213
cerise#,2.0075476253937,1.822715322103721,187.0,11.0,11.0,10.0,83.6,1.7
cerise#plus bleu~,2.0,2.0,194.6890278731971,8.74962801677843,29.485052256508485,10.0,83.6,1.7
cerise#,2.5959307845438047,1.3109875092971945,188.44515280023595,18.597897354406353,3.2333040128951627,12.331455842252717,91.29765526617851,1.1087827970582582
cerise#petit~,1.4743423906637476,1.8422720001830335,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins rouge~plus bleu~,2.0,2.0,162.08204351217972,-0.2525410624644966,36.936119846534496,10.0,83.6,1.7
cerise#,1.4836898427697836,1.960148410866965,190.5131414357896,-5.148716291770018,17.921709835286908,14.610512990015183,75.68391902479291,1.46308875371711
cerise#petit~fin~,1.0719644888433857,1.4794524563357,187.0,11.0,11.0,10.0,83.6,1.7
cerise#plus rouge~plus bleu~,2.0,2.0,202.55826525480413,8.02021846954773,43.16097341255977,10.0,83.6,1.7
cerise#,1.3264959057787131,1.6815088286832314,202.00852930790637,-19.89186969968487,8.340870964096837,8.673811498246668,77.74444352465065,2.041667776973874
cerise#long~fin~,2.525328403177342,1.0371298218633473,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins bleu~,2.0,2.0,181.70893356610694,11.675699404129132,-4.463127820973789,10.0,83.6,1.7
cerise#,2.2372919435394647,1.8736226017575381,170.2073309948719,10.9829124726798,1.542643099970567,5.859398897013765,83.17129761524042,1.8018034611878033
cerise#petit~,1.4941198638326085,2.089806209321516,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins vert~,2.0,2.0,199.35239120649013,-4.340507183050004,9.930001453143793,10.0,83.6,1.7
cerise#,1.856685253024205,2.1714912712783456,203.88927305827943,6.6176377370602815,8.605652972086254,14.827019030492547,80.51220160705918,1.8488591269458023
cerise#,1.5976018830993364,2.206228821639233,187.0,11.0,11.0,10.0,83.6,1.7
cerise#plus vert~,2.0,2.0,192.17241087657536,27.612164117634663,13.395160990938985,10.0,83.6,1.7
cerise#,3.2701616362142376,2.706877652778579,185.63756053131812,28.65960996068197,41.444722549723004,16.763487280208548,83.5748464180863,2.607963784267937
cerise#large~,2.378220110069033,2.922024518550753,187.0,11.0,11.0,10.0,83.6,1.7
cerise#plus rouge~,2.0,2.0,216.9588558650243,0.024984273730831674,16.824902667446555,10.0,83.6,1.7
cerise#,2.1523886246168975,2.331699300298385,174.64721393753493,31.49017740394432,29.261351113550138,10.357646238386371,81.03391748683887,1.33706469775781
cerise#long~fin~,2.511116404841252,1.2062604798036731,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins vert~,2.0,2.0,183.49195910336638,-13.814783163777243,4.015685916453567,10.0,83.6,1.7
cerise#,1.5430986013786683,1.7131918773609645,184.12440377458046,14.071720826766565,-12.662647971976273,8.533640985273895,84.77635054394923,2.512783143326933
cerise#large~,2.41323255549673,2.684892421539691,187.0,11.0,11.0,10.0,83.6,1.7
cerise#,2.0,2.0,194.62842691434795,21.56513668577542,12.1777359023634,10.0,83.6,1.7
cerise#,2.5166236208347965,2.6501623779367245,195.72444996616736,2.0073590496796427,13.046110961618606,9.863620881746996,86.04855193865517,1.3776677664805528
cerise#petit~,1.4968542116416095,1.6513462437502393,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins vert~moins bleu~,2.0,2.0,194.1204802116222,-23.972848270089756,-4.383871576025173,10.0,83.6,1.7
cerise#,2.2491406702354,1.8752664076073124,180.0169707899663,35.18905149069542,8.091160402741746,13.44591072292513,91.37240821699972,2.371870750048807
cerise#fin~,2.0057168613936796,1.4080609871816638,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins bleu~,2.0,2.0,194.23264020176615,0.3178969883514817,-19.15579985710871,10.0,83.6,1.7
cerise#,2.977943485752154,1.8778969572397963,207.55455591927193,15.83719106677808,-9.22126252551552,17.006699177140675,80.69624767837537,1.7750606787606023
cerise#large~,2.1021614289918635,2.5270248146841343,187.0,11.0,11.0,10.0,83.6,1.7
cerise#,2.0,2.0,184.3956401246517,2.9377009828012497,15.092622069176528,10.0,83.6,1.7
cerise#,1.2121916185027626,1.5974842945783938,183.73486217083888,2.048434612569679,-4.7236128131780095,15.408703774488824,89.29327777053157,1.4674453660497144
cerise#,1.5118751337816243,1.8169678380680776,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins rouge~moins vert~,2.0,2.0,166.5522888532693,-19.657173806178356,2.8488956274796333,10.0,83.6,1.7
cerise#,2.4553317819150053,1.1914080224454775,168.59547620233437,19.847178176149207,21.827902306089797,12.331852099754178,86.61801000143292,1.2696578231850877
cerise#large~,2.43391417419836,2.8935531126414133,187.0,11.0,11.0,10.0,83.6,1.7
cerise#plus vert~,2.0,2.0,194.1136801671672,53.741640226472825,10.189964499202654,10.0,83.6,1.7
cerise#,1.7865516509765462,1.5714988081184436,165.7653531707128,-2.11920430231298,12.409323527442089,15.88912741657617,81.73390102560658,1.9863081855810976
cerise#,2.080943892825031,2.2453208148427657,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins vert~,2.0,2.0,183.35225897660715,-9.80910405927569,20.787300572028286,10.0,83.6,1.7
cerise#,2.328371234031497,1.8784180338609893,181.2053224730725,33.7007594478508,3.441503597451053,20.33006378179794,82.01072948777531,2.6076183782726168
cerise#,1.9254923681200322,2.314873482075738,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins vert~,2.0,2.0,183.59808774208742,-6.783379825607064,16.055866523460587,10.0,83.6,1.7
cerise#,2.42763390892509,1.4389661205963549,206.46841950627848,12.078028585273824,-9.221663416269674,8.566881453294616,77.11415927504393,2.2604169879374214
cerise#,2.047815682619754,2.220987009670276,187.0,11.0,11.0,10.0,83.6,1.7
cerise#plus rouge~,2.0,2.0,214.7336833326953,16.61711188135152,16.814473944133198,10.0,83.6,1.7
cerise#,1.9484587733774603,2.7418939970180896,196.1360747338074,20.096788633800287,6.885670611998283,3.6717356588909436,85.81039769697368,1.7804135282243991
cerise#,2.047344123065169,1.9558746902264785,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins vert~,2.0,2.0,178.29246664345808,-12.73044886159882,0.11820487595615603,10.0,83.6,1.7
cerise#,2.1963792830790525,2.8632958016843886,197.894816126298,16.573637521737876,1.6695523623333504,4.546527861091594,85.82808970184638,2.087975141973824
cerise#long~fin~,2.6113587360883357,1.4271811128262568,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins bleu~,2.0,2.0,179.12490199520673,-0.12854040030090985,-6.243018999012268,10.0,83.6,1.7
cerise#,1.5600851308620411,2.100432399538702,175.78427532733144,-8.87497146648256,-21.276693494404782,10.202974881006615,86.03825278064524,1.3655081298835963
cerise#large~,1.8012980957866653,2.763420012035393,187.0,11.0,11.0,10.0,83.6,1.7
cerise#plus vert~,2.0,2.0,182.53044162526706,28.132038813507844,12.955412574641839,10.0,83.6,1.7
cerise#,1.5002257066282711,2.47740061593141,191.5364546801586,6.105207061145366,29.539070980832207,16.03676796942947,77.1464580073882,2.1374720353021863
cerise#large~,1.6605441552697788,2.5036375124035963,187.0,11.0,11.0,10.0,83.6,1.7
cerise#,2.0,2.0,182.90891645789267,15.195980110821568,15.469850099237775,10.0,83.6,1.7
cerise#,2.6961354191272946,0.9537732143571398,190.84264373196137,26.391518362612835,-5.946459863109979,7.306178364172117,76.40305950059432,2.0403124504132575
cerise#long~,2.7051202641694716,2.4946399531183308,187.0,11.0,11.0,10.0,83.6,1.7
cerise#,2.0,2.0,178.2491109893282,-3.9749888635917454,4.5220243742557535,10.0,83.6,1.7
cerise#,1.4866391726400714,2.111465774427222,213.6746432706107,15.410561251014702,15.16208089558624,12.612742545219863,84.1817208412349,0.6300386317092725
cerise#large~,1.754520926440823,2.5061008390891324,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins rouge~moins vert~plus bleu~,2.0,2.0,157.0275979541612,-4.729893985144638,33.12826191396759,10.0,83.6,1.7
cerise#,2.141452758218065,1.5763557111975137,206.56999381443254,18.1484094585041,18.71487043978882,9.054739133415175,85.46536980732846,2.6811636939572647
cerise#long~fin~,2.5303489470418663,1.0464625239719514,187.0,11.0,11.0,10.0,83.6,1.7
cerise#moins vert~,2.0,2.0,200.55259961576513,-5.595253240468118,23.93114905422862,10.0,83.6,1.7
cerise#,1.655242283248664,1.7391426763559257,180.1774180410178,11.089393766454236,-25.46004534431021,13.659528277183188,78.02094142234384,1.296988202728068
cerise#petit~,1.1588131972919644,1.8426729305136853,187.0,11.0,11.0,10.0,83.6,1.7
cerise#,2.0,2.0,183.0739599537901,21.609864163124257,16.38583923893482,10.0,83.6,1.7
cerise#,2.1469167558539723,2.389772707768716,194.3453962286191,35.91354237959372,11.561009579756412,10.627361101176973,79.79867494339668,1.433523071072873
cerise#,1.8496784329337843,1.6109719731578556,187.0,11.0,11.0,10.0,83.6,1.7
banane#,15.129299935422297,2.8911612696251296,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,192.88748291665658,183.7139879507314,4.347705322316681,5.0,75.8,2.0
banane#,18.772443194719866,-2.2027573291601,204.07730478122969,160.8439466119051,41.43293194629027,3.9531391668719107,80.91969939988569,1.9229027853876897
banane#long~,27.785020423336864,2.60292026230038,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,207.1974655505357,188.94245432904475,19.136263937480244,5.0,75.8,2.0
banane#,22.147597042750622,7.411224384156925,215.37166121320618,166.60607310763217,9.211062232586361,7.017672319723683,84.57850072852867,1.4198812685966127
banane#petit~,14.053169965886365,2.643662684658268,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus bleu~,20.0,3.0,209.76200691182186,168.89242203517168,27.858316572377717,5.0,75.8,2.0
banane#,11.956223854301943,6.560609101544596,189.08502081137806,163.76480734493796,7.753649290014584,5.637043726047119,79.64082604887552,3.317864135459224
banane#,20.660796657465674,2.932734861036164,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,215.52734793604174,168.2341656797166,7.620181810193458,5.0,75.8,2.0
banane#,24.39147158593789,-3.949521657454234,231.9002091426278,193.9188756128978,33.45249797557972,3.340515399320261,71.60872557528106,0.07983374425049816
banane#,21.005238932175985,2.78654348512876,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,209.6656143090454,184.4725798929443,0.6504736961815567,5.0,75.8,2.0
banane#,19.140097930365723,-3.3604320097488003,188.26633328454525,174.1834513391918,24.547154892413698,8.669659534734082,77.0745199361678,0.5064243460924311
banane#,22.606435005958318,3.0870931663278487,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,211.06880291455832,165.1076926112221,1.8481495925945648,5.0,75.8,2.0
banane#,4.5183090346818755,8.45273692354448,204.18618228377147,180.23450670770603,-37.30070604788923,4.061983177258853,72.43968209606068,1.7694748822313076
banane#petit~,13.053291378936562,3.2525170341693355,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus bleu~,20.0,3.0,210.14637914002031,179.31309222515242,48.12020384490199,5.0,75.8,2.0
banane#,24.661564015748844,13.181936568628615,197.5018445441017,146.425179150422,-6.154279498987361,-2.0544976882242754,80.52921764728482,2.431589030887495
banane#,22.97512008554505,2.8716571650845535,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus rouge~plus bleu~,20.0,3.0,232.85517577184947,180.002455254858,32.84901417887443,5.0,75.8,2.0
banane#,18.035053365689283,-2.0770451428578154,214.97963419602635,149.3509361376724,-1.4214955322721536,6.7200822794648,73.5740027287383,2.0985600879239623
banane#petit~,14.799750959679958,2.9520149680933914,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus rouge~,20.0,3.0,229.1960905695226,178.66516800841677,-1.0355864473159961,5.0,75.8,2.0
banane#,18.931521743355347,7.129911279209562,245.29037294900846,212.5236590236117,-9.125950603601348,0.6368407614780063,80.02371980185069,1.03505044070979
banane#,20.87737934569056,3.0988714141341718,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus vert~plus bleu~,20.0,3.0,196.4140935312162,228.9181574334359,45.44097395883459,5.0,75.8,2.0
banane#,12.726414788590592,3.827048341472146,207.76714397461203,161.16712871493692,26.060573375890556,7.783818931531864,73.66927677233807,1.853014528614762
banane#long~,31.79496537214739,3.1273341512263775,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus bleu~,20.0,3.0,215.68511749416365,169.57588876175765,30.366490209208415,5.0,75.8,2.0
banane#,20.15864469326333,4.732141259905953,202.3663361512721,191.4755017055955,7.958998720293623,2.6854789174540743,81.5882113575727,0.6070427884512302
banane#,18.862807386445613,2.513001877779412,209.0,182.0,6.0,5.0,75.8,2.0
banane#moins vert~,20.0,3.0,200.9315444648797,159.36459089290153,-10.449736836936498,5.0,75.8,2.0
banane#,26.24485337169023,5.932094502250496,210.16809970142828,160.45038036267647,17.25167436211494,5.994480742555972,73.92850399307444,1.739977217270975
banane#long~,26.168196925533707,2.9475683482330024,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus rouge~,20.0,3.0,253.5360613086336,181.38538623514407,4.562535157045938,5.0,75.8,2.0
banane#,21.34772424337317,-1.9471605791800526,230.39621469248658,200.25304016048167,10.386705599079832,4.30509510879199,71.93493398316762,1.5968050108487737
banane#,19.1633785446487,3.0511003342888054,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,208.77307658417035,187.85442469793628,7.087656032197514,5.0,75.8,2.0
banane#,24.350347468169645,-5.149702338101642,223.8565882197536,213.00940823729775,31.427399552935558,5.8609412560064085,71.3623680913122,4.104715812692865
banane#,22.039022944366913,2.9093215380543334,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus vert~moins bleu~,20.0,3.0,221.6426481528117,210.6290220243373,-31.609091263273747,5.0,75.8,2.0
banane#,9.957307281807495,-4.889524877303641,207.72823355105368,186.5389159644894,15.83162651530846,-1.3014540688843494,74.28874383114695,2.5534869469414576
banane#fin~,17.893658027709908,2.265347846432882,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus vert~moins bleu~,20.0,3.0,201.48013332326215,210.17102802460406,-27.937016605766843,5.0,75.8,2.0
banane#,14.580962061570098,3.7556647793833986,182.17845712565352,150.91219213848598,11.458009726679453,0.8410915534942562,77.25071650671367,2.820588329645802
banane#petit~,13.694441370774495,2.912108188204658,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus rouge~,20.0,3.0,232.5470710733298,172.1121520535191,9.735178167560512,5.0,75.8,2.0
banane#,16.556650945036047,-1.182741163213394,212.34153729833295,176.05424607871626,9.593429829399073,9.353595841849419,73.05034840985745,3.0327838018651523
banane#,19.770717696465017,3.3068844277179843,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,190.22635077115694,169.8794907585689,6.781092978913473,5.0,75.8,2.0
banane#,10.842066047263502,-3.060237476903561,214.30037231016124,194.02553066143972,17.516457552467436,7.948311947566346,82.57193829977068,2.647110785962052
banane#,22.7352562321829,2.9319732157494967,209.0,182.0,6.0,5.0,75.8,2.0
banane#moins bleu~,20.0,3.0,222.93455174433097,177.06122439424354,-19.994585696282208,5.0,75.8,2.0
banane#,21.896015795110703,7.952004706208681,234.4197246216205,191.65092712935794,-9.852722773481878,7.174367053845625,79.91286221644523,1.494358025577916
banane#long~,27.90592381668644,3.0016137701006036,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus vert~,20.0,3.0,191.6990366029937,219.8678829715284,13.758948268547382,5.0,75.8,2.0
banane#,24.990612200500106,5.855414196546919,200.64031100394482,162.21846793189442,-0.6795408246710579,1.2210248038336813,87.41550748673319,1.55001641016519
banane#large~,16.818802618440237,4.092825151262361,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus rouge~plus vert~,20.0,3.0,232.09280333059655,216.39548912759304,-8.542293403543011,5.0,75.8,2.0
banane#,26.884562359183278,1.4579365712346044,191.45220188486135,184.79375696135628,-1.530101252999886,13.073847167455526,78.36392472206207,3.2283299093951845
banane#,20.915321298050294,2.9054062609253646,209.0,182.0,6.0,5.0,75.8,2.0
banane#moins bleu~,20.0,3.0,213.83184423765024,190.52473407896426,-29.5468450237178,5.0,75.8,2.0
banane#,24.0870270896254,3.4799174282464236,200.23523894895118,150.9410735768651,53.39343264289617,5.379785404625505,71.44113441054883,1.6599356283307445
banane#large~,16.243113826189756,3.7010973553806217,209.0,182.0,6.0,5.0,75.8,2.0
banane#moins vert~,20.0,3.0,219.36930171955362,148.34542051683644,-8.387022807684417,5.0,75.8,2.0
banane#,20.39822508775122,0.2467042108453512,215.23590341754917,196.61449925696928,-26.45297928493771,0.7206166350423961,64.76690008561607,0.6055705513760592
banane#,17.428855552449956,2.5770382271812204,209.0,182.0,6.0,5.0,75.8,2.0
banane#moins rouge~moins vert~,20.0,3.0,186.89480753765883,159.0578226226078,-13.449111147276149,5.0,75.8,2.0
banane#,18.14408888683718,-4.584369769341316,220.21637199277518,180.70528347205737,-2.003706453570995,5.4635334919063,83.15206322753602,1.2761059351012545
banane#,23.522302606387235,2.9966577586238645,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,193.247572000816,185.26272961326063,-12.734464589411864,5.0,75.8,2.0
banane#,16.314786703725005,9.410027151448183,203.45307104096676,171.231343430735,-0.8124903442734075,8.706245263503734,72.57430872442866,2.467484010108754
banane#,22.85326387044401,3.217533133057528,209.0,182.0,6.0,5.0,75.8,2.0
banane#,20.0,3.0,203.84169319296205,184.4392728002527,-8.25768754133088,5.0,75.8,2.0
banane#,18.188306459517012,12.12653434879871,212.26734279610608,199.24467073356234,8.672509449151281,2.0840948296245583,79.58110040453134,1.2214722341215203
banane#,23.64899339983503,3.4942485444493663,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus rouge~,20.0,3.0,257.9242677139075,197.8480580623715,-8.638752383755666,5.0,75.8,2.0
banane#,23.615072182892167,-4.199627206468257,199.82951842776225,170.2655014318118,-1.5214804567839009,-2.417448162991306,78.88185916878525,1.1359531000538408
banane#petit~large~,14.164941728247795,3.576035074236483,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus vert~plus bleu~,20.0,3.0,198.92911709602078,204.40970075138344,26.93087184019675,5.0,75.8,2.0
banane#,17.653180496603756,5.416653411528191,200.6284521686236,170.1931134711572,-14.17814294918459,1.5928245866478403,82.09488840931795,1.8704512476566773
banane#long~fin~,25.149213420411527,2.3388842415788473,209.0,182.0,6.0,5.0,75.8,2.0
banane#plus rouge~plus vert~,20.0,3.0,252.39659044553957,214.92299044946196,1.4527027572844675,5.0,75.8,2.0
